iso2,year,gender,age_group,frequency
SZ,1996,m,65+,120
SZ,1996,f,0-14,64
SZ,1996,f,15-24,78
SZ,1996,f,25-34,352
SZ,1996,f,35-44,204
SZ,1996,f,45-54,114
SZ,1996,f,55-64,58
SZ,1996,f,65+,38
SZ,2000,m,0-14,11
SZ,2000,m,15-24,130
SZ,2000,m,25-34,352
SZ,2000,m,35-44,249
SZ,2000,m,45-54,138
SZ,2000,m,55-64,37
SZ,2000,m,65+,17
SZ,2000,f,0-14,10
SZ,2000,f,15-24,198
SZ,2000,f,25-34,298
SZ,2000,f,35-44,62
SZ,2000,f,45-54,62
SZ,2000,f,55-64,24
SZ,2000,f,65+,5
SZ,2001,m,0-14,16
SZ,2001,m,15-24,180
SZ,2001,m,25-34,468
SZ,2001,m,35-44,374
SZ,2001,m,45-54,238
SZ,2001,m,55-64,70
SZ,2001,m,65+,34
SZ,2001,f,0-14,22
SZ,2001,f,15-24,362
SZ,2001,f,25-34,474
SZ,2001,f,35-44,196
SZ,2001,f,45-54,74
SZ,2001,f,55-64,18
SZ,2001,f,65+,16
SZ,2002,m,0-14,1
SZ,2002,m,15-24,94
SZ,2002,m,25-34,244
SZ,2002,m,35-44,182
SZ,2002,m,45-54,117
SZ,2002,m,55-64,33
SZ,2002,m,65+,10
SZ,2002,f,0-14,9
SZ,2002,f,15-24,236
SZ,2002,f,25-34,274
SZ,2002,f,35-44,127
SZ,2002,f,45-54,50
SZ,2002,f,55-64,13
SZ,2002,f,65+,9
SZ,2003,m,0-14,15
SZ,2003,m,15-24,120
SZ,2003,m,25-34,298
SZ,2003,m,35-44,171
SZ,2003,m,45-54,96
SZ,2003,m,55-64,48
SZ,2003,m,65+,19
SZ,2003,f,0-14,14
SZ,2003,f,15-24,242
SZ,2003,f,25-34,325
SZ,2003,f,35-44,145
SZ,2003,f,45-54,60
SZ,2003,f,55-64,20
SZ,2003,f,65+,8
SZ,2004,m,0-14,6
SZ,2004,m,15-24,152
SZ,2004,m,25-34,316
SZ,2004,m,35-44,245
SZ,2004,m,45-54,140
SZ,2004,m,55-64,53
SZ,2004,m,65+,21
SZ,2004,f,0-14,17
SZ,2004,f,15-24,271
SZ,2004,f,25-34,381
SZ,2004,f,35-44,182
SZ,2004,f,45-54,74
SZ,2004,f,55-64,19
SZ,2004,f,65+,14
SZ,2005,m,0-14,9
SZ,2005,m,15-24,162
SZ,2005,m,25-34,406
SZ,2005,m,35-44,285
SZ,2005,m,45-54,139
SZ,2005,m,55-64,57
SZ,2005,m,65+,27
SZ,2005,f,0-14,14
SZ,2005,f,15-24,318
SZ,2005,f,25-34,453
SZ,2005,f,35-44,207
SZ,2005,f,45-54,73
SZ,2005,f,55-64,21
SZ,2005,f,65+,8
SZ,2006,m,0-14,32
SZ,2006,m,15-24,187
SZ,2006,m,25-34,452
SZ,2006,m,35-44,268
SZ,2006,m,45-54,164
SZ,2006,m,55-64,91
SZ,2006,m,65+,45
SZ,2006,f,0-14,35
SZ,2006,f,15-24,367
SZ,2006,f,25-34,464
SZ,2006,f,35-44,245
SZ,2006,f,45-54,107
SZ,2006,f,55-64,48
SZ,2006,f,65+,25
SZ,2007,m,0-4,2
SZ,2007,m,5-14,29
SZ,2007,m,15-24,223
SZ,2007,m,25-34,479
SZ,2007,m,35-44,344
SZ,2007,m,45-54,182
SZ,2007,m,55-64,57
SZ,2007,m,65+,27
SZ,2007,f,0-4,5
SZ,2007,f,5-14,42
SZ,2007,f,15-24,411
SZ,2007,f,25-34,576
SZ,2007,f,35-44,232
SZ,2007,f,45-54,98
SZ,2007,f,55-64,39
SZ,2007,f,65+,18
SZ,2008,m,0-4,1
SZ,2008,m,5-14,28
SZ,2008,m,0-14,29
SZ,2008,m,15-24,231
SZ,2008,m,25-34,552
SZ,2008,m,35-44,357
SZ,2008,m,45-54,193
SZ,2008,m,55-64,80
SZ,2008,m,65+,35
SZ,2008,m,unknown,0
SZ,2008,f,0-4,2
SZ,2008,f,5-14,37
SZ,2008,f,0-14,39
SZ,2008,f,15-24,427
SZ,2008,f,25-34,663
SZ,2008,f,35-44,309
SZ,2008,f,45-54,114
SZ,2008,f,55-64,57
SZ,2008,f,65+,19
SZ,2008,f,unknown,0
TC,2002,m,35-44,1
TC,2002,f,25-34,1
TC,2003,m,0-14,0
TC,2003,m,15-24,0
TC,2003,m,25-34,2
TC,2003,m,35-44,0
TC,2003,m,45-54,0
TC,2003,m,55-64,0
TC,2003,m,65+,0
TC,2003,f,0-14,0
TC,2003,f,15-24,0
TC,2003,f,25-34,2
TC,2003,f,35-44,0
TC,2003,f,45-54,2
TC,2003,f,55-64,0
TC,2003,f,65+,0
TC,2006,m,0-4,0
TC,2006,m,5-14,0
TC,2006,m,0-14,0
TC,2006,m,15-24,1
TC,2006,m,25-34,1
TC,2006,m,35-44,0
TC,2006,m,45-54,0
TC,2006,m,55-64,0
TC,2006,m,65+,0
TC,2006,f,0-4,0
TC,2006,f,5-14,0
TC,2006,f,0-14,0
TC,2006,f,15-24,1
TC,2006,f,25-34,1
TC,2006,f,35-44,1
TC,2006,f,45-54,1
TC,2006,f,55-64,1
TC,2006,f,65+,0
TD,1999,m,0-14,20
TD,1999,m,15-24,172
TD,1999,m,25-34,414
TD,1999,m,35-44,957
TD,1999,m,45-54,477
TD,1999,m,55-64,42
TD,1999,m,65+,4
TD,1999,f,0-14,13
TD,1999,f,15-24,28
TD,1999,f,25-34,230
TD,1999,f,35-44,458
TD,1999,f,45-54,78
TD,1999,f,55-64,16
TD,1999,f,65+,11
TD,2002,m,0-14,24
TD,2002,m,15-24,90
TD,2002,m,25-34,1029
TD,2002,m,35-44,794
TD,2002,m,45-54,269
TD,2002,m,55-64,37
TD,2002,m,65+,17
TD,2002,f,0-14,18
TD,2002,f,15-24,28
TD,2002,f,25-34,495
TD,2002,f,35-44,500
TD,2002,f,45-54,187
TD,2002,f,55-64,18
TD,2002,f,65+,11
TD,2003,m,0-14,155
TD,2003,m,15-24,256
TD,2003,m,25-34,428
TD,2003,m,35-44,549
TD,2003,m,45-54,303
TD,2003,m,55-64,191
TD,2003,m,65+,78
TD,2003,f,0-14,112
TD,2003,f,15-24,206
TD,2003,f,25-34,363
TD,2003,f,35-44,497
TD,2003,f,45-54,259
TD,2003,f,55-64,151
TD,2003,f,65+,51
TD,2004,m,0-14,72
TD,2004,m,15-24,141
TD,2004,m,25-34,466
TD,2004,m,35-44,415
TD,2004,m,45-54,207
TD,2004,m,55-64,61
TD,2004,m,65+,29
TD,2004,f,0-14,41
TD,2004,f,15-24,89
TD,2004,f,25-34,317
TD,2004,f,35-44,262
TD,2004,f,45-54,129
TD,2004,f,55-64,25
TD,2004,f,65+,16
TD,2005,m,0-14,25
TD,2005,m,15-24,194
TD,2005,m,25-34,535
TD,2005,m,35-44,409
TD,2005,m,45-54,229
TD,2005,m,55-64,123
TD,2005,m,65+,82
TD,2005,f,0-14,28
TD,2005,f,15-24,148
TD,2005,f,25-34,298
TD,2005,f,35-44,211
TD,2005,f,45-54,148
TD,2005,f,55-64,59
TD,2005,f,65+,27
TD,2008,m,0-14,63
TD,2008,m,35-44,1543
TD,2008,m,45-54,584
TD,2008,f,0-14,78
TD,2008,f,35-44,777
TD,2008,f,45-54,264
TG,1995,m,0-14,7
TG,1995,m,15-24,95
TG,1995,m,25-34,151
TG,1995,m,35-44,123
TG,1995,m,45-54,82
TG,1995,m,55-64,64
TG,1995,m,65+,49
TG,1995,f,0-14,9
TG,1995,f,15-24,80
TG,1995,f,25-34,96
TG,1995,f,35-44,45
TG,1995,f,45-54,38
TG,1995,f,55-64,23
TG,1995,f,65+,15
TG,1996,m,0-14,11
TG,1996,m,15-24,95
TG,1996,m,25-34,153
TG,1996,m,35-44,134
TG,1996,m,45-54,89
TG,1996,m,55-64,37
TG,1996,m,65+,50
TG,1996,f,0-14,12
TG,1996,f,15-24,89
TG,1996,f,25-34,117
TG,1996,f,35-44,45
TG,1996,f,45-54,45
TG,1996,f,55-64,15
TG,1996,f,65+,19
TG,1998,m,0-14,13
TG,1998,m,15-24,85
TG,1998,m,25-34,177
TG,1998,m,35-44,136
TG,1998,m,45-54,86
TG,1998,m,55-64,48
TG,1998,m,65+,36
TG,1998,f,0-14,15
TG,1998,f,15-24,95
TG,1998,f,25-34,113
TG,1998,f,35-44,52
TG,1998,f,45-54,36
TG,1998,f,55-64,17
TG,1998,f,65+,18
TG,1999,m,0-14,11
TG,1999,m,15-24,92
TG,1999,m,25-34,169
TG,1999,m,35-44,124
TG,1999,m,45-54,80
TG,1999,m,55-64,42
TG,1999,m,65+,37
TG,1999,f,0-14,7
TG,1999,f,15-24,88
TG,1999,f,25-34,123
TG,1999,f,35-44,64
TG,1999,f,45-54,32
TG,1999,f,55-64,25
TG,1999,f,65+,10
TG,2000,m,0-14,4
TG,2000,m,15-24,101
TG,2000,m,25-34,168
TG,2000,m,35-44,144
TG,2000,m,45-54,109
TG,2000,m,55-64,48
TG,2000,m,65+,39
TG,2000,f,0-14,13
TG,2000,f,15-24,107
TG,2000,f,25-34,124
TG,2000,f,35-44,50
TG,2000,f,45-54,36
TG,2000,f,55-64,24
TG,2000,f,65+,15
TG,2002,m,0-14,10
TG,2002,m,15-24,140
TG,2002,m,25-34,239
TG,2002,m,35-44,166
TG,2002,m,45-54,104
TG,2002,m,55-64,55
TG,2002,m,65+,40
TG,2002,f,0-14,12
TG,2002,f,15-24,125
TG,2002,f,25-34,148
TG,2002,f,35-44,79
TG,2002,f,45-54,43
TG,2002,f,55-64,29
TG,2002,f,65+,13
TG,2003,m,0-14,10
TG,2003,m,15-24,126
TG,2003,m,25-34,229
TG,2003,m,35-44,192
TG,2003,m,45-54,120
TG,2003,m,55-64,66
TG,2003,m,65+,57
TG,2003,f,0-14,15
TG,2003,f,15-24,102
TG,2003,f,25-34,149
TG,2003,f,35-44,80
TG,2003,f,45-54,55
TG,2003,f,55-64,26
TG,2003,f,65+,28
TG,2004,m,0-14,9
TG,2004,m,15-24,145
TG,2004,m,25-34,286
TG,2004,m,35-44,233
TG,2004,m,45-54,143
TG,2004,m,55-64,69
TG,2004,m,65+,66
TG,2004,f,0-14,12
TG,2004,f,15-24,150
TG,2004,f,25-34,205
TG,2004,f,35-44,103
TG,2004,f,45-54,55
TG,2004,f,55-64,37
TG,2004,f,65+,28
TG,2005,m,0-14,11
TG,2005,m,15-24,177
TG,2005,m,25-34,320
TG,2005,m,35-44,283
TG,2005,m,45-54,125
TG,2005,m,55-64,79
TG,2005,m,65+,69
TG,2005,f,0-14,23
TG,2005,f,15-24,157
TG,2005,f,25-34,236
TG,2005,f,35-44,146
TG,2005,f,45-54,67
TG,2005,f,55-64,41
TG,2005,f,65+,32
TG,2006,m,0-14,15
TG,2006,m,15-24,174
TG,2006,m,25-34,358
TG,2006,m,35-44,344
TG,2006,m,45-54,183
TG,2006,m,55-64,94
TG,2006,m,65+,79
TG,2006,f,0-14,29
TG,2006,f,15-24,214
TG,2006,f,25-34,268
TG,2006,f,35-44,170
TG,2006,f,45-54,96
TG,2006,f,55-64,58
TG,2006,f,65+,49
TG,2007,m,5-14,0
TG,2007,m,0-14,7
TG,2007,m,15-24,156
TG,2007,m,25-34,309
TG,2007,m,35-44,276
TG,2007,m,45-54,170
TG,2007,m,55-64,73
TG,2007,m,65+,66
TG,2007,f,5-14,0
TG,2007,f,0-14,17
TG,2007,f,15-24,184
TG,2007,f,25-34,256
TG,2007,f,35-44,150
TG,2007,f,45-54,67
TG,2007,f,55-64,35
TG,2007,f,65+,30
TG,2008,m,0-14,15
TG,2008,m,15-24,194
TG,2008,m,25-34,379
TG,2008,m,35-44,338
TG,2008,m,45-54,214
TG,2008,m,55-64,113
TG,2008,m,65+,78
TG,2008,m,unknown,0
TG,2008,f,0-14,29
TG,2008,f,15-24,202
TG,2008,f,25-34,302
TG,2008,f,35-44,170
TG,2008,f,45-54,94
TG,2008,f,55-64,47
TG,2008,f,65+,59
TG,2008,f,unknown,0
TH,1995,m,0-14,59
TH,1995,m,15-24,1191
TH,1995,m,25-34,2936
TH,1995,m,35-44,2948
TH,1995,m,45-54,2434
TH,1995,m,55-64,2607
TH,1995,m,65+,2346
TH,1995,f,0-14,52
TH,1995,f,15-24,741
TH,1995,f,25-34,888
TH,1995,f,35-44,782
TH,1995,f,45-54,936
TH,1995,f,55-64,1175
TH,1995,f,65+,1178
TH,1996,m,0-14,54
TH,1996,m,15-24,1088
TH,1996,m,25-34,2857
TH,1996,m,35-44,2496
TH,1996,m,45-54,1935
TH,1996,m,55-64,2004
TH,1996,m,65+,1772
TH,1996,f,0-14,50
TH,1996,f,15-24,598
TH,1996,f,25-34,844
TH,1996,f,35-44,683
TH,1996,f,45-54,718
TH,1996,f,55-64,918
TH,1996,f,65+,980
TH,1997,m,0-14,53
TH,1997,m,15-24,864
TH,1997,m,25-34,2336
TH,1997,m,35-44,2101
TH,1997,m,45-54,1488
TH,1997,m,55-64,1434
TH,1997,m,65+,1326
TH,1997,f,0-14,38
TH,1997,f,15-24,545
TH,1997,f,25-34,725
TH,1997,f,35-44,504
TH,1997,f,45-54,475
TH,1997,f,55-64,633
TH,1997,f,65+,690
TH,1998,m,0-14,11
TH,1998,m,15-24,427
TH,1998,m,25-34,1153
TH,1998,m,35-44,1098
TH,1998,m,45-54,892
TH,1998,m,55-64,945
TH,1998,m,65+,985
TH,1998,f,0-14,17
TH,1998,f,15-24,297
TH,1998,f,25-34,401
TH,1998,f,35-44,317
TH,1998,f,45-54,386
TH,1998,f,55-64,475
TH,1998,f,65+,558
TH,1999,m,0-14,20
TH,1999,m,15-24,791
TH,1999,m,25-34,2123
TH,1999,m,35-44,2015
TH,1999,m,45-54,1702
TH,1999,m,55-64,1705
TH,1999,m,65+,1795
TH,1999,f,0-14,30
TH,1999,f,15-24,511
TH,1999,f,25-34,771
TH,1999,f,35-44,676
TH,1999,f,45-54,750
TH,1999,f,55-64,879
TH,1999,f,65+,1164
TH,2000,m,0-14,27
TH,2000,m,15-24,859
TH,2000,m,25-34,2570
TH,2000,m,35-44,2380
TH,2000,m,45-54,2117
TH,2000,m,55-64,1908
TH,2000,m,65+,2213
TH,2000,f,0-14,32
TH,2000,f,15-24,624
TH,2000,f,25-34,1035
TH,2000,f,35-44,780
TH,2000,f,45-54,873
TH,2000,f,55-64,1016
TH,2000,f,65+,1321
TH,2001,m,0-14,37
TH,2001,m,15-24,1868
TH,2001,m,25-34,5192
TH,2001,m,35-44,4516
TH,2001,m,45-54,3269
TH,2001,m,55-64,2617
TH,2001,m,65+,2912
TH,2001,f,0-14,58
TH,2001,f,15-24,999
TH,2001,f,25-34,1550
TH,2001,f,35-44,1231
TH,2001,f,45-54,1251
TH,2001,f,55-64,1265
TH,2001,f,65+,1777
TH,2002,m,0-14,35
TH,2002,m,15-24,1352
TH,2002,m,25-34,3805
TH,2002,m,35-44,3699
TH,2002,m,45-54,3155
TH,2002,m,55-64,2556
TH,2002,m,65+,3077
TH,2002,f,0-14,61
TH,2002,f,15-24,897
TH,2002,f,25-34,1525
TH,2002,f,35-44,1212
TH,2002,f,45-54,1143
TH,2002,f,55-64,1307
TH,2002,f,65+,1769
TH,2003,m,0-14,41
TH,2003,m,15-24,1636
TH,2003,m,25-34,4615
TH,2003,m,35-44,4259
TH,2003,m,45-54,3497
TH,2003,m,55-64,2740
TH,2003,m,65+,3241
TH,2003,f,0-14,49
TH,2003,f,15-24,944
TH,2003,f,25-34,1678
TH,2003,f,35-44,1350
TH,2003,f,45-54,1279
TH,2003,f,55-64,1264
TH,2003,f,65+,1866
TH,2004,m,0-14,46
TH,2004,m,15-24,1421
TH,2004,m,25-34,4211
TH,2004,m,35-44,4542
TH,2004,m,45-54,3831
TH,2004,m,55-64,2787
TH,2004,m,65+,3379
TH,2004,f,0-14,50
TH,2004,f,15-24,951
TH,2004,f,25-34,1602
TH,2004,f,35-44,1335
TH,2004,f,45-54,1217
TH,2004,f,55-64,1203
TH,2004,f,65+,1846
TH,2005,m,0-14,44
TH,2005,m,15-24,1344
TH,2005,m,25-34,3814
TH,2005,m,35-44,4393
TH,2005,m,45-54,4003
TH,2005,m,55-64,2831
TH,2005,m,65+,3407
TH,2005,f,0-14,57
TH,2005,f,15-24,907
TH,2005,f,25-34,1662
TH,2005,f,35-44,1334
TH,2005,f,45-54,1367
TH,2005,f,55-64,1259
TH,2005,f,65+,1938
TH,2006,m,0-14,43
TH,2006,m,15-24,1276
TH,2006,m,25-34,3732
TH,2006,m,35-44,4664
TH,2006,m,45-54,4055
TH,2006,m,55-64,3084
TH,2006,m,65+,3732
TH,2006,f,0-14,65
TH,2006,f,15-24,884
TH,2006,f,25-34,1542
TH,2006,f,35-44,1379
TH,2006,f,45-54,1349
TH,2006,f,55-64,1287
TH,2006,f,65+,1989
TH,2007,m,0-14,48
TH,2007,m,15-24,1261
TH,2007,m,25-34,3398
TH,2007,m,35-44,4487
TH,2007,m,45-54,4168
TH,2007,m,55-64,3122
TH,2007,m,65+,3748
TH,2007,f,0-14,50
TH,2007,f,15-24,885
TH,2007,f,25-34,1481
TH,2007,f,35-44,1418
TH,2007,f,45-54,1302
TH,2007,f,55-64,1281
TH,2007,f,65+,1938
TH,2008,m,0-14,66
TH,2008,m,15-24,1222
TH,2008,m,25-34,3374
TH,2008,m,35-44,4425
TH,2008,m,45-54,4164
TH,2008,m,55-64,3167
TH,2008,m,65+,3836
TH,2008,f,0-14,77
TH,2008,f,15-24,865
TH,2008,f,25-34,1513
TH,2008,f,35-44,1345
TH,2008,f,45-54,1407
TH,2008,f,55-64,1276
TH,2008,f,65+,2051
TJ,1996,m,0-14,4
TJ,1996,m,15-24,22
TJ,1996,m,25-34,25
TJ,1996,m,35-44,23
TJ,1996,m,45-54,12
TJ,1996,m,55-64,12
TJ,1996,m,65+,4
TJ,1996,f,0-14,5
TJ,1996,f,15-24,18
TJ,1996,f,25-34,26
TJ,1996,f,35-44,46
TJ,1996,f,45-54,20
TJ,1996,f,55-64,11
TJ,1996,f,65+,4
TJ,1997,m,0-14,8
TJ,1997,m,15-24,16
TJ,1997,m,25-34,38
TJ,1997,m,35-44,26
TJ,1997,m,45-54,18
TJ,1997,m,55-64,12
TJ,1997,m,65+,8
TJ,1997,f,0-14,7
TJ,1997,f,15-24,17
TJ,1997,f,25-34,33
TJ,1997,f,35-44,24
TJ,1997,f,45-54,17
TJ,1997,f,55-64,12
TJ,1997,f,65+,9
TJ,1998,m,0-14,9
TJ,1998,m,15-24,67
TJ,1998,m,25-34,90
TJ,1998,m,35-44,48
TJ,1998,m,45-54,18
TJ,1998,m,55-64,22
TJ,1998,m,65+,10
TJ,1998,f,0-14,2
TJ,1998,f,15-24,33
TJ,1998,f,25-34,60
TJ,1998,f,35-44,37
TJ,1998,f,45-54,21
TJ,1998,f,55-64,10
TJ,1998,f,65+,8
TJ,2001,m,0-14,8
TJ,2001,m,15-24,129
TJ,2001,m,25-34,152
TJ,2001,m,35-44,89
TJ,2001,m,45-54,43
TJ,2001,m,55-64,17
TJ,2001,m,65+,16
TJ,2001,f,0-14,0
TJ,2001,f,15-24,61
TJ,2001,f,25-34,83
TJ,2001,f,35-44,62
TJ,2001,f,45-54,25
TJ,2001,f,55-64,11
TJ,2001,f,65+,8
TJ,2002,m,0-14,7
TJ,2002,m,15-24,134
TJ,2002,m,25-34,133
TJ,2002,m,35-44,66
TJ,2002,m,45-54,45
TJ,2002,m,55-64,28
TJ,2002,m,65+,19
TJ,2002,f,0-14,6
TJ,2002,f,15-24,69
TJ,2002,f,25-34,84
TJ,2002,f,35-44,46
TJ,2002,f,45-54,29
TJ,2002,f,55-64,15
TJ,2002,f,65+,6
TJ,2004,m,0-14,7
TJ,2004,m,15-24,146
TJ,2004,m,25-34,90
TJ,2004,m,35-44,58
TJ,2004,m,45-54,34
TJ,2004,m,55-64,12
TJ,2004,m,65+,10
TJ,2004,f,0-14,11
TJ,2004,f,15-24,77
TJ,2004,f,25-34,59
TJ,2004,f,35-44,41
TJ,2004,f,45-54,23
TJ,2004,f,55-64,17
TJ,2004,f,65+,16
TJ,2005,m,0-4,0
TJ,2005,m,5-14,8
TJ,2005,m,0-14,8
TJ,2005,m,15-24,308
TJ,2005,m,25-34,279
TJ,2005,m,35-44,164
TJ,2005,m,45-54,104
TJ,2005,m,55-64,54
TJ,2005,m,65+,48
TJ,2005,m,unknown,0
TJ,2005,f,0-4,0
TJ,2005,f,5-14,26
TJ,2005,f,0-14,26
TJ,2005,f,15-24,225
TJ,2005,f,25-34,185
TJ,2005,f,35-44,151
TJ,2005,f,45-54,89
TJ,2005,f,55-64,43
TJ,2005,f,65+,53
TJ,2005,f,unknown,0
TJ,2007,m,0-14,13
TJ,2007,m,15-24,413
TJ,2007,m,25-34,361
TJ,2007,m,35-44,194
TJ,2007,m,45-54,132
TJ,2007,m,55-64,63
TJ,2007,m,65+,65
TJ,2007,m,unknown,0
TJ,2007,f,0-14,21
TJ,2007,f,15-24,329
TJ,2007,f,25-34,243
TJ,2007,f,35-44,154
TJ,2007,f,45-54,92
TJ,2007,f,55-64,61
TJ,2007,f,65+,87
TJ,2007,f,unknown,0
TJ,2008,m,0-4,0
TJ,2008,m,5-14,7
TJ,2008,m,0-14,7
TJ,2008,m,15-24,437
TJ,2008,m,25-34,358
TJ,2008,m,35-44,165
TJ,2008,m,45-54,113
TJ,2008,m,55-64,52
TJ,2008,m,65+,64
TJ,2008,m,unknown,0
TJ,2008,f,0-4,0
TJ,2008,f,5-14,25
TJ,2008,f,0-14,25
TJ,2008,f,15-24,290
TJ,2008,f,25-34,211
TJ,2008,f,35-44,121
TJ,2008,f,45-54,101
TJ,2008,f,55-64,40
TJ,2008,f,65+,73
TJ,2008,f,unknown,0
TK,2007,m,0-4,0
TK,2007,m,5-14,0
TK,2007,m,0-14,0
TK,2007,m,15-24,0
TK,2007,m,25-34,0
TK,2007,m,35-44,0
TK,2007,m,45-54,0
TK,2007,m,55-64,0
TK,2007,m,65+,0
TK,2007,f,0-4,0
TK,2007,f,5-14,0
TK,2007,f,0-14,0
TK,2007,f,15-24,0
TK,2007,f,25-34,0
TK,2007,f,35-44,0
TK,2007,f,45-54,0
TK,2007,f,55-64,0
TK,2007,f,65+,0
TK,2008,m,15-24,10
TK,2008,m,25-34,10
TK,2008,m,35-44,4
TK,2008,m,45-54,9
TK,2008,m,55-64,4
TK,2008,m,unknown,0
TK,2008,f,15-24,13
TK,2008,f,25-34,6
TK,2008,f,35-44,5
TK,2008,f,45-54,6
TK,2008,f,55-64,3
TK,2008,f,65+,4
TK,2008,f,unknown,0
TL,2002,m,0-14,13
TL,2002,m,15-24,119
TL,2002,m,25-34,145
TL,2002,m,35-44,119
TL,2002,m,45-54,107
TL,2002,m,55-64,58
TL,2002,m,65+,35
TL,2002,f,0-14,20
TL,2002,f,15-24,118
TL,2002,f,25-34,124
TL,2002,f,35-44,88
TL,2002,f,45-54,91
TL,2002,f,55-64,40
TL,2002,f,65+,13
TL,2003,m,0-14,5
TL,2003,m,15-24,130
TL,2003,m,25-34,135
TL,2003,m,35-44,107
TL,2003,m,45-54,98
TL,2003,m,55-64,66
TL,2003,m,65+,41
TL,2003,f,0-14,13
TL,2003,f,15-24,98
TL,2003,f,25-34,116
TL,2003,f,35-44,76
TL,2003,f,45-54,76
TL,2003,f,55-64,43
TL,2003,f,65+,17
TL,2004,m,0-14,5
TL,2004,m,15-24,133
TL,2004,m,25-34,134
TL,2004,m,35-44,95
TL,2004,m,45-54,99
TL,2004,m,55-64,65
TL,2004,m,65+,48
TL,2004,f,0-14,19
TL,2004,f,15-24,109
TL,2004,f,25-34,116
TL,2004,f,35-44,83
TL,2004,f,45-54,51
TL,2004,f,55-64,27
TL,2004,f,65+,16
TL,2005,m,0-14,8
TL,2005,m,15-24,136
TL,2005,m,25-34,149
TL,2005,m,35-44,116
TL,2005,m,45-54,119
TL,2005,m,55-64,52
TL,2005,m,65+,47
TL,2005,f,0-14,8
TL,2005,f,15-24,127
TL,2005,f,25-34,90
TL,2005,f,35-44,76
TL,2005,f,45-54,60
TL,2005,f,55-64,18
TL,2005,f,65+,29
TL,2006,m,0-14,1
TL,2006,m,15-24,128
TL,2006,m,25-34,115
TL,2006,m,35-44,103
TL,2006,m,45-54,75
TL,2006,m,55-64,48
TL,2006,m,65+,49
TL,2006,f,0-14,8
TL,2006,f,15-24,102
TL,2006,f,25-34,76
TL,2006,f,35-44,82
TL,2006,f,45-54,63
TL,2006,f,55-64,34
TL,2006,f,65+,23
TL,2007,m,0-14,4
TL,2007,m,15-24,128
TL,2007,m,25-34,129
TL,2007,m,35-44,89
TL,2007,m,45-54,77
TL,2007,m,55-64,69
TL,2007,m,65+,65
TL,2007,f,0-14,10
TL,2007,f,15-24,120
TL,2007,f,25-34,98
TL,2007,f,35-44,89
TL,2007,f,45-54,76
TL,2007,f,55-64,36
TL,2007,f,65+,31
TL,2008,m,0-14,6
TL,2008,m,15-24,115
TL,2008,m,25-34,88
TL,2008,m,35-44,93
TL,2008,m,45-54,73
TL,2008,m,55-64,52
TL,2008,m,65+,54
TL,2008,m,unknown,0
TL,2008,f,0-14,4
TL,2008,f,15-24,87
TL,2008,f,25-34,72
TL,2008,f,35-44,85
TL,2008,f,45-54,67
TL,2008,f,55-64,35
TL,2008,f,65+,36
TL,2008,f,unknown,0
TM,1995,m,0-14,1
TM,1995,m,15-24,11
TM,1995,m,25-34,188
TM,1995,m,35-44,0
TM,1995,m,45-54,79
TM,1995,m,55-64,30
TM,1995,m,65+,0
TM,1995,f,0-14,2
TM,1995,f,15-24,15
TM,1995,f,25-34,146
TM,1995,f,35-44,0
TM,1995,f,45-54,47
TM,1995,f,55-64,25
TM,1995,f,65+,0
TM,1996,m,0-14,0
TM,1996,m,15-24,15
TM,1996,m,25-34,114
TM,1996,m,35-44,101
TM,1996,m,45-54,44
TM,1996,m,55-64,37
TM,1996,m,65+,23
TM,1996,f,0-14,2
TM,1996,f,15-24,12
TM,1996,f,25-34,75
TM,1996,f,35-44,72
TM,1996,f,45-54,25
TM,1996,f,55-64,19
TM,1996,f,65+,18
TM,1997,m,0-14,2
TM,1997,m,15-24,14
TM,1997,m,25-34,208
TM,1997,m,35-44,77
TM,1997,m,45-54,90
TM,1997,m,55-64,69
TM,1997,m,65+,10
TM,1997,f,0-14,0
TM,1997,f,15-24,10
TM,1997,f,25-34,95
TM,1997,f,35-44,75
TM,1997,f,45-54,47
TM,1997,f,55-64,45
TM,1997,f,65+,22
TM,1998,m,0-14,0
TM,1998,m,15-24,100
TM,1998,m,25-34,210
TM,1998,m,35-44,131
TM,1998,m,45-54,64
TM,1998,m,55-64,48
TM,1998,m,65+,12
TM,1998,f,0-14,2
TM,1998,f,15-24,59
TM,1998,f,25-34,69
TM,1998,f,35-44,43
TM,1998,f,45-54,28
TM,1998,f,55-64,16
TM,1998,f,65+,8
TM,1999,m,0-14,5
TM,1999,m,15-24,129
TM,1999,m,25-34,225
TM,1999,m,35-44,174
TM,1999,m,45-54,77
TM,1999,m,55-64,43
TM,1999,m,65+,17
TM,1999,f,0-14,2
TM,1999,f,15-24,51
TM,1999,f,25-34,103
TM,1999,f,35-44,65
TM,1999,f,45-54,32
TM,1999,f,55-64,27
TM,1999,f,65+,14
TM,2000,m,0-14,16
TM,2000,m,15-24,103
TM,2000,m,25-34,185
TM,2000,m,35-44,144
TM,2000,m,45-54,127
TM,2000,m,55-64,31
TM,2000,m,65+,21
TM,2000,f,0-14,19
TM,2000,f,15-24,73
TM,2000,f,25-34,140
TM,2000,f,35-44,76
TM,2000,f,45-54,31
TM,2000,f,55-64,34
TM,2000,f,65+,17
TM,2001,m,0-14,1
TM,2001,m,15-24,169
TM,2001,m,25-34,295
TM,2001,m,35-44,196
